id	lat	lng	households	buildDate	score	m2	p	min_sales	max_sales	avg_sales
4370	37.65984126	127.0733029	126	200002	5	85	26	26900	43100	34500
4072	37.66036823	127.0658507	174	199908	3.2	91	28	24100	49400	34000
14948	37.61810105	127.072324	158	199710	4.7	83	25	19700	36000	28000
5280	37.61780416	127.0685678	3003	200210	4.1	82	25	38000	54800	46000
4509	37.62327074	127.0860128	278	200011	4.5	99	30	41100	43400	42000
3704	37.61850428	127.0602228	296	198512	3.5	76	23	19600	37000	23000
1112	37.65960484	127.0767162	499	199806	4	73	22	34100	39200	37000
17352	37.62319442	127.0494563	373	200604	4.3	76	23	40800	43000	42500
34274	37.6183968	127.076136	234	201602	4.7	111	34	52900	53000	53000
3963	37.62017469	127.0812971	120	198903	3.9	76	23	14300	30100	20500
1028	37.62495051	127.0470877	1430	199105	2.9	58	18	14800	30500	20500
6331	37.61720712	127.0664424	132	200312	4.2	110	33	42800	42800	43000
79292	37.6202736	127.082158	62	202104	0	80	24	55000	55000	55000
21958	37.61738744	127.0723641	38	200601	4	100	30	38800	38800	39000
10024	37.62545915	127.0897535	60	200402	3	142	43	59000	67000	62500
4014	37.65978153	127.0575271	538	198806	4.6	111	34	39600	40000	40000
287	37.6175523	127.0612641	864	198307	3.5	76	23	17100	29500	21000
5464	37.62144777	127.0851498	297	200011	4.8	101	31	37900	39400	38500
2963	37.65437331	127.0464762	449	199611	4.1	80	24	31600	49600	40500
3724	37.6235747	127.0892166	436	200001	4.4	105	32	46000	46000	46000
9962	37.66059071	127.0791425	180	200309	4.2	106	32	31500	38100	36500
2807	37.6607336	127.056972	420	198905	4.3	123	37	40700	43100	41500
37926	37.6198428	127.051357	1562	201909	4.5	84	25	52500	97500	67500
6209	37.61874313	127.0824283	587	200403	4.1	74	22	42100	57100	45500
2964	37.65728	127.048288	1981	199703	4.2	80	24	28700	50300	36500
37839	37.61801147	127.052742	939	201906	5	81	25	49500	78500	61000
5052	37.6211947	127.088613	340	199506	4	86	26	36200	37300	37000
17787	37.62008854	127.0476872	611	200812	4.1	82	25	38800	52800	45500
50271	37.6188754	127.048467	1711	202012	0	84	25	58000	88000	65000
71026	37.66037965	127.0499207	54	202004	0	67	20	30500	54000	36500
801	37.65974614	127.0480435	1352	199702	4.2	79	24	32200	43700	39000
5866	37.66080497	127.0497759	194	200106	4	80	24	28800	35700	32000
6217	37.65895757	127.0463022	202	200305	4.9	129	39	58600	61200	61000
5778	37.66013254	127.0460854	92	200111	4.5	151	46	57700	63100	60500
5281	37.66103352	127.0460904	705	200106	4.6	88	27	31800	47800	43000
17143	37.59841577	127.1062765	55	200509	3.5	103	31	26600	29300	28500
4491	37.59997791	127.1084575	198	199903	4	82	25	28200	30300	29500
5470	37.5998956	127.1078232	73	200005	2.7	76	23	25900	40500	30000
5669	37.59957396	127.1048015	105	200112	4	84	25	21000	24600	23500
12133	37.60221882	127.1092716	686	200604	4.2	76	23	26000	40300	35000
16831	37.60278027	127.1100968	174	200705	4.4	80	24	35800	50500	40000
6238	37.59703919	127.102035	191	200405	3.6	72	22	26100	32000	31000
4497	37.60275853	127.1062872	233	198303	2.6	52	16	1100	34500	16500
20170	37.60235608	127.1049549	381	201204	4.2	77	23	41700	51000	44500
4496	37.60379609	127.10671	250	198905	4.3	64	19	14100	27700	20500
14087	37.59632834	127.0988272	35	199510	3	88	27	17400	17400	17500
5074	37.60471185	127.1063172	80	198812	2.7	55	17	13600	14000	14000
13859	37.58891321	127.1009233	80	199503	3.3	71	21	18100	20900	20500
16115	37.60065936	127.0999472	36	200112	4	85	26	20500	29000	28500
5066	37.58786378	127.1017054	65	200111	4	78	24	23600	31500	27000
4506	37.60512313	127.1058466	78	198804	3	51	15	10900	10900	11000
22775	37.59272122	127.098288	42	201102	3	65	20	32600	32600	32500
5749	37.60370369	127.1011426	242	199701	3.6	85	26	25500	34600	30000
5110	37.60314602	127.1000275	284	200006	4.1	88	27	26700	40200	32500
84686	37.6025832	127.099074	99	202303	0	0	0	NaN	NaN	NaN
78677	37.6075507	127.108484	403	202201	0	0	0	NaN	NaN	NaN
5748	37.60519185	127.1014617	532	199811	3.7	77	23	27300	45300	31500
5075	37.6032694	127.0990357	277	199204	4	79	24	20900	30700	23500
4490	37.60038493	127.0962416	152	199901	4.4	77	23	30700	34800	33500
56967	37.5958163	127.094686	66	200205	0	82	25	20700	36400	25000
2826	37.60349003	127.0980892	704	199603	4.3	100	30	31900	31900	32000
51916	37.6090541	127.109788	490	202108	0	0	0	NaN	NaN	NaN
6281	37.60560023	127.1001395	260	200402	4.4	106	32	40200	40200	40000
27569	37.59661672	127.0943434	68	200509	4	76	23	23300	31900	28500
27753	37.59581674	127.0942201	32	200212	0	63	19	22300	31400	27500
16705	37.59766903	127.0944082	146	200804	4.3	106	32	12500	55900	27500
9080	37.59728261	127.1294476	299	201009	4	116	35	42500	84000	44000
15395	37.60272012	127.0964575	133	200505	3.8	78	24	31700	49600	38500
18929	37.59950311	127.1290302	276	200904	4.2	108	33	40200	51900	42000
16834	37.60372179	127.0967396	214	200702	3.8	79	24	30500	35000	34500
16150	37.59892722	127.0938934	42	200504	3	105	32	37500	41500	39000
27502	37.5973346	127.0934792	128	200804	4.2	111	34	42100	44800	43000
5752	37.60553676	127.0984634	80	198901	5	72	22	17900	19500	18500
6642	37.58721616	127.0960933	161	200411	4	102	31	31300	31300	31500
11000	37.58662118	127.0964911	86	200509	4.1	85	26	21800	25500	22000
10268	37.60617435	127.0988357	153	200504	4.3	99	30	40200	51000	43000
78731	37.6098555	127.105367	218	202110	0	0	0	NaN	NaN	NaN
14099	37.60753935	127.0999066	42	200008	3	51	15	16200	20000	17500
51902	37.5856313	127.096072	243	202301	0	0	0	NaN	NaN	NaN
10058	37.58613539	127.0955847	65	200404	3.5	64	19	19000	33000	31000
5067	37.60605323	127.0971413	235	199904	4.5	84	25	23900	42500	30500
33330	37.59759903	127.0920029	264	201601	4.6	147	44	53500	163000	74000
2781	37.60201602	127.0936345	368	199904	3.7	82	25	29600	46400	37500
2783	37.6010947	127.093107	1113	199611	3.9	73	22	27800	40300	37000
26072	37.60224104	127.1300089	171	201505	4.2	100	30	27600	42500	30500
6572	37.59710214	127.0911825	504	200312	4	74	22	40600	59600	46500
5751	37.60852383	127.0991967	75	199707	4	86	26	25500	25500	25500
4503	37.6048767	127.0947163	876	199409	4	101	31	34500	35100	35000
5753	37.60740086	127.0974466	50	198910	5	81	25	28800	28800	29000
3737	37.60672774	127.0964445	478	199707	3.8	62	19	25600	44400	32500
2782	37.60399827	127.0935464	408	199708	4.5	110	33	38700	38700	38500
26236	37.60320256	127.1306809	236	201505	4.2	111	34	39300	59500	40500
6079	37.60314477	127.0927391	582	200308	4.4	75	23	28800	45700	43000
20110	37.59810095	127.0905133	497	201311	4.4	82	25	28400	144400	71500
5750	37.60805331	127.0972798	96	199607	4	80	24	26500	39900	33000
6781	37.59285578	127.1337246	150	199311	4.2	109	33	25000	25000	25000
14210	37.59864754	127.1335538	86	200312	0	33	10	12000	29500	22000
2820	37.60911615	127.0976798	1047	199302	3.8	82	25	25400	36600	30500
6464	37.60253691	127.0911891	467	200602	4.2	108	33	47500	47500	47500
254	37.5907258	127.133707	1077	199312	4	80	24	23000	41700	34000
18146	37.60661671	127.1295861	32	200110	4	73	22	15200	16100	15500
2821	37.60852627	127.0962475	800	199705	3.8	84	25	25100	45000	34500
10270	37.58826571	127.0905331	56	200601	4	63	19	22500	36500	35500
22139	37.6066664	127.129811	37	200104	5	64	19	12100	16400	15000
27781	37.60694087	127.1297679	30	200509	0	72	22	10200	10200	10000
20029	37.61092385	127.0994581	1326	201001	4	80	24	16200	31300	21000
14211	37.60180454	127.1336183	116	198806	3	71	21	9000	12000	10500
8480	37.60253637	127.1334158	207	198910	2.8	75	23	14500	24000	16500
2775	37.58276673	127.0942671	440	199212	3.8	100	30	38800	38800	39000
22344	37.60728319	127.1298228	141	200208	3.5	72	22	21400	23900	23000
2776	37.58132018	127.0959499	565	199006	3.8	46	14	18300	36400	27000
2822	37.60753699	127.0940084	804	199603	4.1	54	16	19600	29000	24500
2784	37.60376262	127.090715	858	199603	4.1	91	28	33900	40100	35000
51255	37.6065953	127.131025	375	202302	0	0	0	NaN	NaN	NaN
6780	37.58661769	127.1333873	704	200108	3.5	80	24	31700	32600	32500
14220	37.60772944	127.1303989	122	199612	3.9	51	15	11200	19700	16500
16935	37.60558587	127.132932	209	200701	4.5	94	28	31900	33500	32500
5065	37.58107272	127.0944506	174	199805	3.9	80	24	33000	42300	39000
5377	37.60710768	127.1320921	482	199905	3.6	79	24	24000	39100	27500
18027	37.6089547	127.1304781	56	200609	3.5	104	31	27900	27900	28000
5447	37.6083249	127.131215	190	199907	4.2	85	26	22900	23500	23500
6297	37.60735861	127.1332885	572	200411	4.2	80	24	26700	35500	30500
38325	37.5794901	127.094032	497	201911	5	38	11	20000	60000	53000
2496	37.60929576	127.1316656	777	199810	4.4	63	19	18700	44500	29000
4098	37.57883794	127.0948463	174	199303	3.9	103	31	30300	31100	31000
24779	37.61655851	127.1097547	1896	201312	4	83	25	15700	41400	37000
2824	37.6119873	127.0947253	1650	199606	3.8	47	14	15400	23900	18500
25582	37.61681035	127.1062936	1402	201406	3.9	84	25	17100	45000	35500
4550	37.6097807	127.1330844	189	200109	4.1	80	24	35800	39800	37000
15464	37.58087445	127.0898947	54	200911	4	110	33	39000	39000	39000
4498	37.61363398	127.0951396	763	199512	4.2	92	28	32900	39500	35000
3935	37.61115282	127.1323594	816	200010	4.1	78	24	21400	29300	27500
14464	37.57735556	127.0917335	165	200606	4.5	88	27	46000	53700	51000
6078	37.57832242	127.0904441	256	200304	4	71	21	37000	53300	44000
2825	37.6145102	127.093413	818	199512	4.3	124	38	42600	70800	45000
4096	37.57748608	127.0907329	168	199706	4.1	84	25	26900	58800	33500
2823	37.61452735	127.091086	1609	199603	4.2	54	16	19900	30800	25000
2914	37.59589528	127.0233988	460	199905	3.9	75	23	31000	45300	41000
19234	37.59589947	127.0201784	33	200812	4	83	25	36600	36600	36500
19935	37.59733372	127.0209488	81	200907	4.3	110	33	50700	72700	53500
2913	37.59903074	127.0233137	1278	199904	3.9	79	24	28500	50300	42500
58752	37.59848878	127.0210151	48	196512	0	26	8	5500	5500	5500
19621	37.5930489	127.0191676	56	201006	3.7	101	31	40000	60000	49500
22563	37.5987083	127.020218	34	197212	3	75	23	11700	24500	15500
5194	37.59910554	127.0274357	140	198311	4	56	17	10600	21000	14500
25782	37.60064982	127.022823	490	201411	4.2	77	23	45400	95200	54000
10043	37.59787123	127.0177919	1074	200412	4.1	82	25	41500	66600	48000
77979	37.6009035	127.024873	203	198104	0	58	18	10000	21000	12500
8748	37.58930715	127.02375	528	200506	3.3	79	24	48700	61200	51000
18181	37.5999937	127.0194321	527	200906	4.4	74	22	41200	58700	50000
3708	37.5995542	127.0183313	193	199911	4.5	83	25	27800	45300	31500
7635	37.59685559	127.0317242	782	200509	4.3	77	23	45800	70900	51500
18281	37.5992452	127.0310503	955	200910	4.2	84	25	46500	55300	52000
15396	37.60020303	127.0175252	222	200705	4.5	107	32	44400	50600	48000
693	37.59964816	127.0165512	406	199902	4	87	26	27800	57900	38000
6023	37.6023241	127.0264493	540	200309	4.1	109	33	47300	66300	53000
495	37.60277156	127.0237769	684	199802	3.7	80	24	31700	50000	37500
6066	37.60098614	127.0301542	1168	200409	4.1	80	24	41400	58400	44500
4092	37.59527651	127.0336847	297	200012	3.9	88	27	40500	46600	43000
6024	37.5952876	127.014165	409	200407	4.3	75	23	41200	69000	49500
15504	37.59865006	127.0150698	200	200704	4	76	23	41700	66800	51000
637	37.59442955	127.0337976	238	199609	4.1	73	22	32100	62100	51500
12409	37.60239215	127.0282885	79	200412	0	105	32	43300	46200	46000
18416	37.5963283	127.01382	194	201011	4.2	82	25	58700	71700	61500
7735	37.59161158	127.0145662	236	200604	4.2	82	25	42500	62100	58000
80202	37.6037509	127.023498	395	202404	0	0	0	NaN	NaN	NaN
2936	37.60101777	127.0158177	823	200002	4	62	19	22700	49100	36500
6278	37.60253592	127.0298649	513	200409	4.3	71	21	44400	52300	48500
2912	37.60333646	127.028008	499	199812	4.3	83	25	30700	50800	39000
68591	37.5870968	127.019672	465	202203	0	0	0	NaN	NaN	NaN
18944	37.60326267	127.0183232	236	200810	4.4	109	33	41700	58000	48000
2911	37.59783226	127.0124788	141	199407	4.7	93	28	24600	44400	41500
1395	37.6041644	127.028209	619	199106	4.1	56	17	18900	37800	30000
19544	37.60423207	127.0187583	1012	201009	4.4	79	24	49500	117700	61500
36217	37.5994324	127.01258	629	201612	4.1	79	24	45500	86500	59500
1176	37.5905035	127.012692	437	199911	4	87	26	40500	63800	49500
23824	37.59799092	127.0116907	192	201301	4.7	109	33	54300	67900	58500
6688	37.6028342	127.0155236	355	200412	4.7	86	26	37900	48200	47000
16696	37.60196552	127.0334885	161	200805	4	107	32	36200	37200	37000
19449	37.60540168	127.0273338	198	201106	3.7	88	27	39000	44900	43500
2937	37.60432602	127.0171683	860	199906	4	65	20	22700	44500	37000
6065	37.60073345	127.0125064	689	200506	4.3	77	23	24700	54900	48000
10847	37.59767747	127.010676	339	200603	4	106	32	41400	42300	42000
2915	37.59480875	127.0103178	4515	199807	3.8	81	25	28400	61700	47500
19634	37.60177053	127.0347884	393	201010	4.6	81	25	41800	55300	50000
6022	37.60583919	127.020249	1125	200301	3.9	78	24	39400	59900	47500
676	37.5923958	127.010462	345	199806	4.3	76	23	32700	67500	41000
11483	37.60627118	127.0228947	977	200707	4.4	78	24	47500	75000	57000
84604	37.6034332	127.033413	91	202010	5	84	25	46000	46000	46000
6223	37.5856196	127.016711	431	200308	4.3	78	24	44000	78700	52000
20183	37.5841706	127.020922	162	201108	3.6	80	24	34500	61300	59000
18430	37.6050512	127.0309938	440	201111	4.8	105	32	49500	136000	82500
14112	37.59988138	127.0370161	32	199804	4.6	70	21	30900	33600	33500
19089	37.60470848	127.0322666	38	200807	4.3	110	33	42200	42200	42000
16837	37.5997714	127.0103321	212	200904	4.4	77	23	32200	48000	39500
26062	37.60177511	127.0114195	349	201504	4.8	72	22	43100	71100	55500
14113	37.60410614	127.0339696	36	200305	0	95	29	22200	23000	22500
3833	37.60034085	127.010083	196	199907	3.8	81	25	32700	48400	36000
14262	37.60642099	127.0298619	285	200708	4.1	105	32	39100	57400	43000
2940	37.60118225	127.0375331	1318	199904	4	80	24	31200	55200	41500
2939	37.60616773	127.0165073	514	199911	3.9	74	22	24000	36000	30500
21983	37.5874177	127.011525	430	201204	4.3	81	25	56600	133000	71500
19318	37.5994807	127.03883	1025	201101	4.4	81	25	48000	68600	58000
184	37.58236566	127.0249207	346	197112	3.1	41	12	9700	17000	13000
286	37.60440849	127.0352789	746	199807	3.7	84	25	30300	54100	36500
18426	37.6076631	127.0184013	1617	201006	4.3	80	24	47800	82700	59500
51434	37.6083814	127.026529	2029	202201	0	0	0	NaN	NaN	NaN
1394	37.6081638	127.0199054	132	200012	4.2	42	13	29800	51300	36500
17016	37.58345238	127.0319087	640	200306	4.2	81	25	41200	53400	48500
816	37.60569167	127.0346906	198	199612	4.3	78	24	33000	40200	38000
12314	37.60181136	127.0090006	169	200805	4.7	81	25	35500	43200	41000
5050	37.58892463	127.0391529	1070	200405	3.9	83	25	36100	46500	40500
7701	37.6037754	127.0103915	745	200511	4.2	63	19	26000	55800	39500
529	37.5814759	127.025014	204	198306	4	100	30	37100	57500	45000
6167	37.60278439	127.0094628	433	200404	3.8	78	24	39400	44300	43000
23773	37.5829438	127.015708	440	201312	4.2	76	23	41300	65000	51500
7596	37.59643453	127.0413943	352	200407	4.2	107	32	35400	38800	37000
5527	37.58115095	127.0257399	71	196910	5	19	6	7000	18600	13500
15514	37.58349197	127.0133821	864	200803	4.1	75	23	42100	58200	51500
5039	37.60590025	127.0362037	90	198509	2.3	62	19	20600	28500	25000
6704	37.60749428	127.0142788	529	200310	3.9	81	25	28200	42500	36500
13866	37.60416609	127.0382549	56	200310	4	83	25	40100	44000	42500
10950	37.60968453	127.0207122	560	200606	4.1	81	25	46400	62600	54000
19045	37.60182279	127.0404461	120	201007	4.2	181	55	85000	99900	91500
37692	37.608604	127.016025	399	201905	4.8	82	25	54500	69500	63500
21279	37.60924893	127.017781	434	200504	3.8	77	23	36200	46700	43000
69802	37.6032552	127.008165	81	198910	0	60	18	8200	9100	8300
15653	37.5990832	127.0421024	787	200710	4.3	79	24	42500	62900	50500
815	37.5811957	127.017276	218	199410	3.6	93	28	30500	34300	33500
18435	37.60977495	127.0188276	449	201007	4.4	84	25	50600	73500	59000
23154	37.5868417	127.039921	38	197110	3.3	39	12	8400	19300	16000
5779	37.610524	127.024358	1377	200303	4	80	24	38300	49900	45500
6631	37.58225154	127.0344578	299	200503	4.1	76	23	47300	48100	47500
36274	37.5804612	127.018142	1186	201701	4.3	66	20	41600	65400	55000
12086	37.58212966	127.013486	377	200912	3.8	74	22	43000	58300	48000
17011	37.58097608	127.0159267	416	200811	4.2	81	25	47200	75400	57000
51813	37.58002227	127.0284702	1048	202208	0	0	0	NaN	NaN	NaN
10484	37.606291	127.0099887	403	200511	4.1	78	24	44300	53300	46500
6109	37.60737728	127.0380753	2197	200304	4.1	82	25	38700	49500	44500
38437	37.6116293	127.02734	2352	201902	4.5	83	25	67500	105000	74000
15982	37.60336828	127.0421773	145	200707	4.4	87	26	36500	44100	39000
5059	37.58051141	127.0140156	585	199211	3.7	72	22	28700	46500	34500
3707	37.60650376	127.0083851	271	200001	3.4	85	26	28100	37100	31500
24555	37.57909551	127.0306435	311	201503	3.9	76	23	40400	81700	65000
5060	37.5809645	127.0358701	65	197811	3.5	80	24	26700	40700	33500
19468	37.6127541	127.0258143	376	201009	3.9	79	24	46200	72700	55000
6276	37.61178635	127.0161462	1634	200504	4	77	23	38700	70900	50500
5054	37.58018968	127.035752	261	199911	4.6	85	26	39900	74900	60500
2816	37.5803242	127.011787	919	199310	3.4	74	22	28100	38300	33000
6275	37.61269411	127.019073	1605	200504	4.4	79	24	40400	72500	55000
14110	37.61118841	127.0136453	52	199901	3.7	75	23	26500	50400	38500
5430	37.57852921	127.0324047	62	199810	4.5	144	44	28500	61000	50000
14034	37.57749779	127.0189825	72	200011	0	62	19	22000	25200	24000
27544	37.5834425	127.006274	37	199908	4	57	17	20000	44000	40500
11078	37.61044103	127.0368718	1372	200607	4	79	24	39800	58100	49000
11092	37.61367673	127.0257104	480	200604	4.4	80	24	41900	74800	47000
73	37.57918062	127.035593	228	197706	3.7	90	27	27400	35000	30000
10027	37.57718569	127.029497	42	200410	3.8	61	18	28500	52200	37000
6120	37.57799215	127.0146943	113	200308	4	87	26	38100	62300	51000
18633	37.6139408	127.0207269	1247	201005	4.3	86	26	38900	60600	47500
6277	37.60788423	127.0058937	74	200311	4	85	26	29000	42700	35500
11119	37.57737943	127.0150293	78	200609	0	109	33	50400	53600	53500
18022	37.57603061	127.0211511	288	200903	4.2	83	25	51500	73600	59500
18404	37.61077191	127.0389922	714	201004	4	79	24	36100	48300	39500
2910	37.61412896	127.015902	252	198811	3.3	84	25	25700	39500	34000
20189	37.57583007	127.0315387	32	200511	0	74	22	27500	36000	35000
18355	37.57718397	127.0357234	435	200902	4.3	37	11	22900	68200	39000
14050	37.57785497	127.0099459	129	200212	0	65	20	9900	13700	13000
6236	37.61554862	127.0179819	2017	200312	3.9	79	24	38800	48200	43000
6025	37.60774246	127.0449658	1531	200306	4	87	26	30500	40800	34500
7142	37.58144093	127.0443884	88	199712	4.7	100	30	40100	45500	41000
18398	37.6167932	127.02105	1330	201005	4.3	79	24	37600	71800	50000
6004	37.61482713	127.0365795	384	200211	4.1	91	28	41000	49700	43000
19008	37.57534945	127.0360395	844	201104	4.4	79	24	48600	76800	63000
6003	37.61523104	127.0357098	860	200306	4.1	87	26	32100	54000	39000
6234	37.57385099	127.0161787	220	200409	3.9	104	31	61100	70000	65500
4573	37.57421884	127.0142861	529	199904	4.3	86	26	42900	52800	47500
51923	37.57820176	127.0422084	220	202301	0	0	0	NaN	NaN	NaN
7936	37.61519636	127.0102028	739	200606	4.3	79	24	33800	53500	41500
17117	37.61445774	127.0076702	522	200806	4.1	86	26	38600	62400	47000
51423	37.5787422	127.044955	1425	202307	0	0	0	NaN	NaN	NaN
51422	37.5772982	127.0429923	1152	202305	0	0	0	NaN	NaN	NaN
17929	37.57342848	127.0362151	433	200906	4.1	80	24	52000	56000	55000
79632	37.5752458	127.004833	181	202209	0	0	0	NaN	NaN	NaN
717	37.57475546	127.0446561	225	199106	4	77	23	30500	45700	38000
4069	37.57488119	127.0457022	360	199712	4.3	80	24	32600	56500	41000
